filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,ctxr3_converted,non_upscaled_version,npot_resized,dxt5
0060bac8,6791c2f8fa0e32661d39058405c40706487b5adc,82be21fbdc2e5ce1ef719f3a34186f59c96b5682,true,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0060def0.img,2215b2f4c9e71042ef0f73e769ed0f39ba6a5a9b,a25ca99556c2a609b36a9f85b58b747576d25c79,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0060e3c5.img,2d97fdc61e3592d9f28361131acc9b5526a52dbf,24cbdebdfdd0ff1bfb0e4572bd8719908ecb5279,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0061435d,4f067de59a7813e4e1966fd77f98cd33946db250,a336b753fa46d33132903e174d709564817ccdd3,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0061435e,7fa3a7a467491bc570c15242bcf0c66b5b742550,f2abc63453dd18cdb652d8581d38c28feb14228d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00614361,36f17836bf0f6dbef8d58c63964638a807780b31,42cdb3e88800e15c5eea001b15bc267f2d494274,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00614362,6b3c78759eb61832064c529305f372ecefd0f31a,1cd09a05914646f2725f7b66ac3d043681d3f756,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00614365,20d85fe87edd367fbf2716bbc94829f17b2c83e1,dc935dff446c6289bff24e4d230ac19cc15ac0bd,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00614366,0e211bae63b9f8660e10420fef6e3c8d38fd4001,e1208f0bc0ccc9bbed22261a2ec9e122f254a11f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00614369,84db636abe03794fc0277ed985acdd36e888c898,7e168a084e24abd9df5f40d5143d697aad09c7e8,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00619b5e,b425138dd6fc37f208f78a477244b9da2e7a7cdf,00183fdac29db89f4dde565caa4691a292c01bf5,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0061b17c,5bdc39570836a99be12857b06a5a075e3c186aa2,ab4aaa1ae5d70676f3bd6a492c0fb848b0c0e4ee,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0062ded9.img,258810150d8b6b587293efdac3d9ac2d501d4242,683c878b3284f911ad5fc541c644513cdfaaec77,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0063051d,2a11081d93580ad2ef80c72f4d8f5fc006e8debd,770c66621d5d3a4c88316f8c1d1fcf90f60ea9a9,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006377aa.img,5aa740a666a338433a5945c8a97ea4173caa957c,3aba1daba0321f3b3e79c6a7aa3796b64aef58bb,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006385b8,6b706181de091da81f9355d451bda93c007555b6,51272685a29c847730823194472f4934ae9771de,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0063ed20,1311d26c083cb7c2f01c3866cbcfe8a25673e6f5,41da4c6d9b9815a7213f461b8f8f5c7fff65d13d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00646cce,3975954f106b39a45ddbd29c7c680489306dae8c,b845c43e1404c36fb393ba5ab46669030c9a5deb,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0064867c,d6570ce8e30e8a85a6a6797e3c62998bf2ccb9d9,b6a8564644a104d9dad940a5f5a595b3014fcb3d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0064867c_e9984c62c496c194988723f7822d1546,708bcff80cb84d0f4a7b4afecb626bacd0f09a0c,fa31ba363de93f8237613dc832251c8d61492072,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00648c1f,4acc0784b9fce5dc9c6948e0faec0344d0885e8a,bcd7fb78477ab04e6c92dc80a88c9fc66695622c,true,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes\ui,false,true,5,remarci_4x_extra_smooth,false,0,false,false
00652f51,2819c5eb17ab0a4d0875b71941e5fee0183fdb31,8c291cc1522b524936b12a6872843eba49a62730,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00658309,95d0cfafdbf18385776be480acedf100fd1034ee,f1eb192b28ee16b4481add73d6d65d05f42c8197,true,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes\ui,false,true,5,remarci_4x_extra_smooth,false,0,false,false
00659f16,82c5ed770305d4f6f34acd7e21e267006070dc45,f55bd964592e0fa91cced249da99615bc9746b5d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0065fadb.img,af26c8062ae1b959f56bf2535031dd8eb9f044c2,682e82657b56e566cb6ec385e687efcac5f2288f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00660dfc,7af2bcabfbb8fdebc1e87be9cce5c28305fa95cf,bc4ff3cbb7757eb96e5ea535ab2bfeabfa568539,true,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00669f16,d2be1ceb79bfeb6d1a2a067322a7e5ef43dd75c5,b0b5bf0dab1a12000613dc99b6aa17993ebba685,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0066c2b0,986f4fc75b69cba599b5b23b5100e1a1ceca547a,43a911cce435053e8aff007b8eb6cbefabbf371f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0066dafa,7743a8ef4f34a2543a566cdec653e0a067c96b33,e78f552d5aa8fa6f8dd4a3f33d1933e5e1eb9dda,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00679f16,bb5294af54dad2e8859003df3dde322790ae9d23,b8527a5efc746f1307b2777ca23ee6086ed1a15e,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006801cd,bf3dc2e8ff40c7fc25f06f94b089104ad3aaefd1,0cdb11ff3756acda0fcbaccccb12376cb7e62a0d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00680273,1b79f3f11fd680ef617eec2c0ce420ce276ee7ad,b55f843c6bddfe79a6c67d173458610f412ece3d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00683f5f,33286fdd7e1475d4a3036baa65231dcc613fc1a8,e55d6eb5bf53b06def78bdf0e7d2dfaa6c855073,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006853a6,e72b822dd66d07f583ce900d7ebb55ad68f886f9,cbf5910f99c505c6c0cf80ca5ccf2d36fb3913dc,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00686c51,4a6c2cf443bfe351bef5fe1bcee38d3aef113d9e,d0b11711297686420bf33f0bbfe8c389abf7d058,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0068803c,fc14fa779ee2263ff26aa878d48dec5e851ac10e,5f35f4db2679e0d894d1613d07844c004247276c,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00689115,1698f1cdeb8e61ce9750b9574bcb9a2153aad22f,d6047c6abf5e74cab1e01feeccb362c356e63550,true,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00689f16,eec3078108e70d7471b9bbbbd699eed35fadac09,bedd64ed4c41ca81fc366c1c387cce5d3b56b7ea,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0068f463,583c2f1c6cfc2a807eee68a69d5269cd45f4bb43,f97bae5b2b30f78b7f806d7cd77983a9e934067a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0069966f,bd091a4eff3cb7b60d105ffe5763f9822b238e20,dba608c3f1a579a3e6ac7285b6f0e58f32a8dcbb,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
0069969b,0ddb5efe2f762b4e77533ddcba1a623aaf6d87b4,88b269aa5c56a414843dd88e2ddae90683a46210,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00699f16,d339f3b5c6e6043a8ba91db049834b09b8b462b6,42f880ff0df86a99e859f5509c9b631c48849710,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0069adda,00930e11b0d2c7589968acefddf432af83337cc0,d3e3390c635dcabde23c77f745837e7826bb8567,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006a366f,e008b0be0bd487efb44a5ab95b7e5dcb18fe26e7,61e831f08bdef81370e4cd053d5d083ab3e8b3ad,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
006a9f16,99c6b5e0e5039077a77f9c233ec3bf19c87ac055,712eb9f52bccb15d891a060753ca176b486a87b1,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006aaff3,40b02303b20742e022477bdb9bfead74f4aa16c5,5436d01b732a92305b50245eb7638bacd42a4cb3,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006aaff4,e69f933830de9b80a6e3db3e5006f833769d9ca6,70c2501938ce9a126eb33e1f499d199d3aca684c,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006ac0e0,065d3b6930c6d7d5bef82f53f15a49076aea5c51,110eb2ae8c47d974c3d762610e4f1f47e187c763,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
006ac347,bafa6e53e981bd52ba5720d61720a6136e8968b1,9dc84bf9d7f3b6a7846bb5fbdc7fb75e4ab50b3e,true,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006b1eae,a1adde902b0ea88c189d779693f37af929609e34,0ff0a3067c45fc957586e12a6aa25a26d8ad2dc5,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006b9b8c,354b87d64d46cbfa5df5708064073c1f09a5ace2,b51af83a41af31b3a0d4b2350ae861fe2c1008c8,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
006b9f16,192163c31bc58d31df5b3a478427d8d3549be52e,ff28045a3009cd8546e489233327c306fb9569b1,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006baff3,ab4dd92699423b5cee4dfda454fc4dde506ce9e4,ea5c17655d22b25954c99fa3640f32184c39a8c0,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006baff4,5e0c5d2142c44429b445a6951e0bd9d34a52027b,949e9c94e3159039765e6a9984a63dbf97cae86a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006c364b,d39e3fbfe60c127b3327f53444ff91f75089eac2,3b40294b75e550bc9169cdce0a30ad548affcb3a,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
006c8bcc,1e3b79c95a0e9da29cd4ebb840b16c9181fda4bd,b227cd533c4718fc2aed0ab67024eed15951eb6c,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
006c9f16,564d4b05b342cac9e9a3cff48eb01d47edb6c788,ba1cc009645a5e798466e3a5c88b4985bf19344f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006caff4,ac7d9bef8512033c73924466afb7853a6bfc04ba,c1c93b1b01acbfd67d435d2bfca1e54a2921e9ce,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006cc973,6a13f2463a769c972b96f52b4dd3d780299b958f,78d4f593384c8088eb10cdd59a007ece4b7c1a21,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006ce263,4fd1c9aad48f694890ede519e6140d2711facfc0,98d0f51eafc528de7b827cfb36e46fa07ca4fb31,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006ceb0b,506c5391d6565c14a6c78c1fa1e0a3cb77de5630,63a75a02e60c522981b4fdf97adbe536a9bec3b4,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006cfd2a,14c90bb0d01a802e0a3a1129aae3ddee000c3ac8,647b5b1e2a26d7f4e592773269d95543a7db6366,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
006d8448,cb7c3af27b846eaaad8bef8cad374d3464c99a8b,83a6017622de5280a76f9a66bb07b8447626b275,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006d86e8,39e88f6905d6ae7d0dd6494c80e01ee461b6245d,325c292b1cf7ace8e9666669be149722ed01a192,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006d9448,e8ca5a00afa9eaa819d75ae6a1e5e3cbdf37661a,d80780c24c5106b035acf7a2bab6264b518f0119,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006d9f16,3608baf7ed3f616f29d4a375a787e9b3b72f1cf2,fe2da2a4a702c073f4ebacfaa33e0fe32b8b24a2,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006da448,c909a756b056ea76f8a9775fea9f4656a9a2151e,f2ce5ae528cece6b800ba7f961ecc0fa8c8be8b5,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006db448,64aaa6944b391c3743514c3334085ab09612cc98,553484c080a1181ed4c00893f9757e777dd5a993,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006dc448,1408d412925cf02ff9229978538e350b214c431a,10e97edaea913719acecd8659a5280b938deeefc,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006dd448,a35b7f0e947e10ab244cce46e87aee1481229fbd,6c5b9e13e623b8b1700735d2971398ea2c6f5cb5,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006de448,046fc23cae7c2c841b65509e2e0a6d19cdb9cfba,42cca0dccf098c0300c9447315cfda52c21c3995,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006df448,cdcaa3c14464f364950b0f69905f8798d55adbd0,3355d6eabb1559937a2528b29bcad74dd5960875,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006e277f,fd6f25f232f604084c3462eaca3f4ca5be754e8b,0c3403f3c4c4bfcd6d5d79c1a3b46cfcc1535b23,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006e3bc6,9aa9ba03de9ddd592db4aca469f8de52d36fbac4,cd91774f39b53f556c979c55782a3f95c4e32b89,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006e86e8,522d93bc5a2de5d680c56e8312e9ce772923893c,18e98bf78da3165a8994d51322b0a7b2ddc9c7d2,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006f6448,887a2f3d23acc724141ba5135f0664987b6b2647,3c73d7624622082531154a97c42e6dd383c740e0,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006f66d8,ed2557b66dfc944ab10cb8ee9836358c5c5dfc4c,af5ecb9392067cc40e0d49f482888ea4ada40d18,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006f7448,8f4b6d9d1206f7abf51e0f908c8994d63211ad40,76ce670993a09e03002c4d5345894766a80f4322,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006f8448,e72311a37380ce73b839f87c8fe387d31c2e65e1,76f458e755fc2136f73a5fe7b71424a047483211,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006f9448,4a1289975e7d6db535b35b7e458147efa0ee17f6,1834cc677d2ee862b281a670b80757adb88b261a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006fa448,0b55a22150c7f9a635a82ad6c5a400b05512042f,f3da97ec8aa723d24578c9332fd679634c922845,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006fb448,bb9e288dbaad53aedeb4b2eaa8b60ed00ff91d3a,7758f4b662f25882af035a243a3f55c70a6e1da1,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006fbeff,0cb434574bd629f203954929fa401c4c525c5eee,b371449b727bde4ec139a427587e4201dd9c1b17,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006fc448,dbf2ce2557e98127fc9c5dfc32e43e0d5dfdce7b,ef8d77bf60b99610ef6b0fd93af35aaab1beb62d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006fd448,7e8e7fbac8537ff4c6ea1f8dd91a6fe446109064,ca4cab595f55eb58aae4539d5a49e6dd91613f84,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006fe448,9ae5c385d7b3977c8f18bc31115e6ecd4e143930,671c9088422e66c5a0880f515c4ac23ab3f0a775,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
006ff448,5f5de2b6ad550d3a9068c82ec8dea8253bc3a7d6,fef5ef563e3367f27aa3c17c9a5234a4066fab2c,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00701506,7cab468180723fd1567ebefac521cdacbaa0872d,51ee6a1a21b0b236b94af489525ff71faea3704e,true,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00703c5d,003e22b0636ace8599ca45ba4d19b907de6698bd,684d5594ea1e22ab09a1445776e9218912565b0b,true,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00713c60,f881c604260539aed9468b088c70c7b627a834bd,5cf4f1719395cd4729b68f24fe073580b04e8a17,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00713f17,a717c8f186e4d2c09d54196105fa53e679a77ef6,b2a2dcf95295bb68e5870267a0740818b43a2a3d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00714c18,80930fdf13cd71aa0914a330f984e97ec727c0f1,f7458d71dd746f5a16e1a84b4e20dda65d029ecc,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00715ecd,98b8b8f8ff0e9ee10fc72c1a89de349d95c75d84,535a92d82e2db017308263e1d3a1187e8a82348e,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00716448,8a91c61c108578035f837612231aefa19df8d733,753f93622ad1706d924903846dcebbfcbd764e7a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00717448,5ddec238c78bcd20a5314cee4aa68bcd3bb86d63,2c064664af78a6d8bb38f38fb3091a9acf551e00,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00718448,6649d507f82b35a0a8b24a97916239cc2d8bdd8c,4c4368a26ee43afb12afd69b0c4b976f4cd6b911,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00719448,b2413e3a38672778d7868be8acd55aa0acbf5958,709a4d9bb9cc3821498a7ee4b32d55c280ec1a40,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0071a448,67a8e0ebac135c115c0fd774578e2e11fdebb83b,c59e1d9db727aefd612d7c2755b6f162b04b001d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0071b448,94a913c08231be5e2d88e572848fa1b3c0a39546,1d73d89b7344f07455c0537edb88f0e37c4cdc93,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0071c448,5c004f2e95c4b62d6c4522f31c4f853f175a257c,3bae2932f578b931b611d6832581eead86408c77,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0071cb83,006d4d0d6e4879619cec4394f7ec0d32443af945,4e64236f2522ec88c4c651ac51db988ed67c355d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0071d448,3fe8f4f3ef9d5228b04b9d9667e931eaaf8a4e0e,b4382088366178a589864620ab3416f9d4af515b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0071d6c8,32889b6b416832aa03a50e4dcca56282ab65676f,0d97089e22f3aaa86319ddff6cc7da4e26e419bf,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0071e448,3bc9ee8de2c874f25dca2f563a55c7ef7e5f4798,f826313b64cdcd69e1650d74439e3bbe7c8520c0,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0071f448,3a273d675b000a40c74f9cb3f7184fb5782cf5e3,d8ce38808f3d75dbdc8acb7917f9ae0f018031de,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00723f17,16c605cbe8323c0085318590df43ae50e8f8620f,d6d43c28ab51c4471831367d5ee1b8d2248a1149,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00733f17,54f8a8d1aa0c6f12ccbb9f090a741de8da1a55dc,4d282d38d5134d136074370ffb1d84416c5f058e,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00736448,26911a346ed3dd8b5ca2c1fe4c75c892c1c97383,b2bb8e128b04b31936bb54f1887c73eafe82affd,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00737448,dcf90f4f2577d8869a69be0a5e4cb2c4ca6c034f,32978957fb6f664a573b3bd7620ce832ca9daa32,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00738448,4f5f11904f16780c80387d48c39b005ad109e432,a61adb17fc19cf7eb422c6f4a404b4f532c5b828,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00739448,d444fcebef6e65867071600b8053e3596063c736,68d0ce4357b011cf24dbbc4ff33715ac6f9027c3,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0073b5c3,bb53d5c5aa30660567bc2655d8a82d6fbcfbfcc6,e845ba949f20f908223b97e31ab5473ee691f02a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0073b90a,4aeb4eeb652e8d51ff8d97c0cf5502450b304a54,f173c0f82265d0f76129fbb4652f0967e6e3ba91,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0073c448,1e0ccf7313ff101e9e170e82f12c981cdfc4016c,f70cf67967a35e9842bdb3b75798a78ffd183e55,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00743f17,9210032fc59119a032a1d72bbe0f4a359f60701d,57eb472512a53dca3ff6023c94071a495a3bd775,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007456b2,5acd0de122fc48794d2a7d0797922a73eac1de0e,30d7acb3481681f910b04e5a4893c01199e4dee4,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00746cd0,649ac0a85e6b37692351dc35efc6d3ecde99e0f7,dbe38f9790bd11aa7adc95e4596589a83c937645,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0074b5c3,ec62eb7d48bc7c10eccbf010dcf1902624974f3c,a173242c3fd2fccf58088b9b42b6f25738b74401,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00753f17,b4bdf5263a7524ba6850b7695ec0851f2911678a,810c42bd19d0df14b6288d2b25c5f3b601ff1803,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00754e27,16787a5087ed79e6fd2f77cfc30b0d2c4c055c10,911f9f669088d744b76aa8c4984267e73a3d9bd9,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
